NCBI_Gene,ARID4A_LogFoldChange,ARID4B_LogFoldChange,BRMS1_LogFoldChange,BRMS1L_LogFoldChange,GATAD1_LogFoldChange,HDAC1_LogFoldChange,HDAC2_LogFoldChange,ING1_LogFoldChange,ING2_LogFoldChange,MORF4L1_LogFoldChange,PHF12_LogFoldChange,RBBP4_LogFoldChange,SAP30_LogFoldChange,SAP30L_LogFoldChange,SAP130_LogFoldChange,SIN3A_LogFoldChange,SIN3B_2_LogFoldChange,SUDS3_LogFoldChange,pvalue
PSMC4,-0.229,-0.465,0.887,0.093,-0.43,0.544,-0.396,-0.174,-0.027,-0.987,-0.157,-0.469,1.124,1.259,0.849,-1.474,0.639,-0.196,0.00912363
DDX46,-2.92,-0.347,-0.911,-0.18,-2.845,-3.079,-4.046,-2.906,-0.332,-2.378,-2.504,-0.045,-1.619,0.582,-1.546,-3.02,-2.591,-0.841,0.00916244
LUC7L,0.398,0.703,0.432,0.505,-0.425,-1.504,-1.776,-0.848,0.508,-1.647,-0.043,0.224,0.299,-0.956,0.384,-0.907,-1.717,-0.157,0.009186346
DNAJA1,-0.807,-0.309,-0.166,-1.165,0.451,0.871,0.129,-1.064,-0.575,-0.771,-0.711,-1.052,0.476,0.443,0.402,-0.551,0.11,-0.546,0.009199086
POLDIP2,1.364,0.159,0.923,1.031,0.399,-1.626,-0.999,-0.104,0.533,-0.627,-0.367,0.209,0.794,-0.75,-0.605,-1.132,-0.289,0.568,0.009218513
EIF3I,0.187,0.151,0.473,0.391,0.332,-0.949,-1.792,0.177,0.343,-0.824,-0.26,0.885,0.389,-1.683,-0.8,-0.557,-0.122,0.625,0.009238424
OAT,-0.639,0.202,0.394,-0.664,0.581,0.377,0.114,-0.038,-0.16,-1.374,-0.564,-0.624,1.073,0.647,-0.51,-1.008,0.013,0.826,0.00924466
GALK1,0.258,-0.799,0.764,1.171,-0.079,0.072,-1.182,-0.059,-0.033,0.097,-0.355,0.448,1.109,0.541,0.573,-0.807,-0.655,0.002,0.009245101
CALR,-0.019,-0.698,-0.442,-0.465,0.74,-2.56,-2.062,-0.44,-0.168,-1.907,-0.523,0.101,-0.565,-1.215,-0.6,-0.564,-1.975,-0.414,0.009246095
NOL10,0.282,0.679,1.415,0.816,0.915,-1.466,-1.634,0.349,0.151,-0.419,-0.048,0.427,0.385,-0.636,-0.614,0.035,-1.026,1.009,0.00937032
HIST2H3D,-1.244,-2.459,-0.206,-2.438,-1.674,0.796,0.726,0.18,-1.664,-1.096,-1.995,-0.334,-1.957,-1.1,1.209,-2.179,-0.223,-1.32,0.009385419
CBX1,0.184,0.524,-0.433,-0.565,-0.8,1.095,0.361,-1.445,-0.201,-1.603,-0.802,-0.556,-0.89,-1.273,-1.202,-0.371,-1.661,1.384,0.009416499
SERPINH1,-0.677,-1.936,-0.219,-0.968,-1.5,-0.58,-0.509,-0.784,-1.294,-1.085,-1.149,-0.803,0.575,-0.242,-0.793,-1.665,0.182,0.308,0.009444456
TMA16,0.211,0.27,0.116,0.755,-0.601,-1.837,-1.365,-0.654,-0.314,-1.368,-0.567,0.256,0.128,-0.706,-0.083,-1.002,-1.481,0.465,0.009446608
TUBB4A,-1.116,-0.184,0.076,-1.096,-0.056,-0.647,0.253,-0.28,-0.802,-1.178,0.054,0.792,0.357,0.677,-0.301,0.404,-0.003,-0.477,0.009468267
DLST,-0.084,-0.262,0.324,0.447,1.203,-1.383,-1.244,-0.954,0.732,-1.894,-1.07,0.401,-0.283,-1.299,-0.673,-1.231,-1.943,0.123,0.00948606
TIMM50,0.172,-0.514,0.916,0.971,-0.356,0.295,-0.575,-0.996,0.748,-1.137,-0.331,-0.029,0.522,0.659,0.66,-0.744,-0.628,0.898,0.009487392
PFKP,-0.505,-0.087,1.094,-0.844,-0.095,1.174,1.219,0.498,-0.871,-0.425,-0.43,-0.738,1.48,1.289,0.798,0.085,1.443,-0.472,0.009591912
TUBB2B,-0.602,-0.948,1.345,-0.682,-0.546,-0.084,0.152,-0.999,-0.971,-1.002,-0.5,0.445,1.343,1.567,-0.716,-1.252,-0.687,-0.256,0.009619218
PSMC3,-0.358,-0.729,0.472,0.674,0.053,-1.098,-2.102,-0.955,-0.324,-1.355,-0.862,0.729,0.679,0.12,-1.094,-1.052,-0.688,-1.269,0.009641424
TUBB2A,-0.652,-1.006,0.808,-0.703,-0.586,-0.138,-0.059,-1.043,-1.02,0.488,-0.565,-1.221,0.996,0.97,-0.437,-1.307,0.835,-0.337,0.009668857
YBX1,-0.249,-0.3,-0.568,-0.561,1.046,-1.553,-1.396,-0.956,-0.895,-0.22,1.077,0.287,-0.842,-0.613,-0.837,-0.153,-0.407,-1.043,0.009674208
IRS4,-0.445,-0.203,1.146,-0.034,-0.013,1.613,0.711,0.791,0.172,-0.38,-0.328,-0.401,1.825,1.742,1.465,-1.098,0.583,0.782,0.009704008
EIF3L,0.087,-0.288,-0.045,0.456,0.344,-0.744,-1.58,-0.128,-0.142,-1.088,-0.004,0.839,-0.031,-1.061,-0.805,-0.409,-1.495,0.34,0.009704572
NOLC1,-0.072,-0.352,-0.183,-1.78,0.334,-2.94,-1.614,-1.983,-0.779,-0.538,0.68,-0.642,-0.938,-1.429,-2.505,-1.049,-1.631,-0.609,0.009759134
IPO5,-0.409,-0.345,0.373,0.329,0.589,-1.433,-1.31,-0.429,0.44,-0.376,-0.297,1.352,-0.093,-0.669,-0.571,0.328,-0.993,-0.677,0.009774149
DYNLL1,-0.569,-1.209,-1.253,-1.556,-0.565,0.107,0.509,-2.315,-0.865,-1.089,-1.646,-2,-1.12,-1.445,-1.53,-1.849,-2.122,-1.504,0.009819179
DPY30,0.791,-0.167,0.179,0.019,-0.717,-1.037,-0.863,0.424,0.137,-0.953,-0.689,0.928,-0.176,-0.004,-0.481,-1.463,-1.172,0.939,0.009837191
PSMC1,-0.487,-0.615,0.776,-0.902,-0.109,0.219,-0.742,-0.748,-0.008,-1.243,0.173,-0.725,1.399,0.974,0.043,-1.18,0.436,-0.819,0.009909899
ECHS1,0.151,-0.064,0.664,-0.266,0.162,-1.633,-1.355,-0.084,1.019,-1.175,-0.349,-0.702,-0.324,-0.848,-1.376,-0.539,-1.275,-0.186,0.009990034
PFKL,-0.249,0.034,0.039,-0.842,-0.089,1.01,0.863,-0.458,-0.658,-0.624,-0.039,-1.043,1.371,1.137,0.367,-0.082,1.169,-0.785,0.010126948
PRMT5,0.707,0.261,0.62,0.489,-0.061,0.962,0.391,-0.435,-0.47,-1.177,-0.369,0.982,-0.302,-1.481,-0.272,0.486,-0.819,1.127,0.010151697
GOT2,-0.069,-0.815,0.207,0.155,0.883,-2.059,-1.84,-0.191,-0.152,-1.447,-0.301,0.412,-0.351,-1.226,-1.303,-1.066,-0.739,-0.212,0.010223161
GDI2,0.509,0.418,0.8,0.114,1.129,-1.844,-1.59,-1.017,0.678,-1.201,0.238,0.362,-0.58,-1.23,-0.801,-0.068,-1.24,0.819,0.010272317
XRCC6,-0.149,-0.718,0.173,-0.389,0.561,-1.249,-1.499,0.138,-0.259,-0.762,-0.494,0.817,-0.719,-1.614,-0.306,-0.465,-0.987,0.699,0.010299307
BOP1,-0.661,-0.842,0.6,0.656,0.112,-2.077,-2.06,-0.174,-0.449,-1.054,-0.834,0.496,-0.026,-0.86,-1.057,-0.824,-1.132,0.206,0.010309971
NASP,0.145,-0.094,-0.114,-0.517,-0.386,-1.828,-1.597,0.425,-0.857,-1.199,-0.398,0.981,-0.58,-1.472,-1.075,-1.12,-1.279,-0.764,0.010314938
RP9,0.07,-1.273,-0.26,0.291,-0.814,-1.652,0.251,-1.491,0.581,-1.618,-0.824,-0.244,0.632,0.713,-0.519,-1.57,-0.979,-0.416,0.010323713
FBN2,-3.413,-2.505,-3.522,-3.782,1.639,-2.513,-3.673,-4.003,0.001,-2.258,-2.096,-0.308,-2.176,-0.992,0.466,0.964,-3.98,-3.701,0.010425236
HNRNPAB,0.506,-0.125,-0.105,0.629,-0.707,-1.635,-1.794,-0.591,-0.266,-0.003,-0.42,-0.882,-0.603,-1.875,-0.269,-1.428,-1.904,0.707,0.010477753
RPL5,-0.637,-1.027,-0.75,-1.018,1.669,-0.493,-0.927,-0.022,-0.535,-0.631,-0.583,0.587,0.422,0.212,-0.276,-0.104,-1.466,-0.641,0.010533696
MCM7,-0.485,-0.881,0.952,-0.324,0.18,1.079,0.21,0.379,-0.912,-0.902,-0.404,-0.488,1.543,1.437,-0.085,-0.859,1.014,1.192,0.010562505
PSMD2,-0.463,-0.101,0.589,-0.078,-0.409,1.111,-0.864,-0.295,-0.139,-1.192,-0.39,-0.078,1.923,1.872,-0.011,-0.792,1.835,-0.774,0.010573078
TRIP13,-0.423,-0.544,-0.253,-0.472,-0.371,-0.408,-0.951,-0.424,-0.821,-1.153,-0.33,-0.649,1.071,0.93,-0.267,-0.333,1.187,-0.723,0.010598846
NUP93,-0.469,-0.593,0.988,-0.05,0.15,-0.057,-0.333,-0.477,-0.644,-1.201,-0.39,-1.02,1.817,1.316,0.695,0.179,0.35,-0.44,0.010645931
LARS,0.904,-0.381,0.57,0.698,0.008,-0.132,-0.708,-0.79,0.655,-1.749,-0.906,0.734,-0.661,-0.456,-0.826,-1.351,-0.727,1.006,0.010709788
P4HA1,-0.695,0.214,0.065,-0.274,-0.613,-1.334,-1.847,-0.499,0.03,-1.395,-0.581,-1.242,0.867,-0.952,-0.834,-1.367,-1.496,-0.993,0.010723323
DYNC1I2,-0.338,-0.126,-1.046,-0.969,0.718,-2.111,-1.852,-1.185,-1.344,-1.663,-0.851,-0.306,-0.449,-1.509,-1.277,-1.039,-1.753,-0.897,0.010735109
GPATCH8,-1.592,-1.523,-1.446,-0.988,0.816,-2.77,-2.275,-1.84,-1.456,-0.307,1.02,-0.941,-1.699,-1.985,-2.183,-0.568,-2.403,-1.56,0.010743478
U2AF1,-0.905,0.955,0.379,0.298,-0.82,-1.659,-2.038,-0.043,0.608,-0.573,1.787,-1.48,-0.479,-1.921,0.744,-0.375,-0.805,-0.205,0.010755853
CFAP20,-0.104,-0.213,-0.522,-0.851,-0.016,-1.723,-0.887,-1.399,0.567,-0.798,0.18,-0.475,-0.078,0.825,-1.42,-1.491,-1.632,-0.572,0.0107965
PGRMC1,-0.232,-0.253,-0.615,-0.537,-0.415,-1.508,-1.623,-0.512,-0.535,-1.214,-0.416,-1.066,-0.365,-0.626,-1.428,-1.165,1.572,-0.808,0.010808634
DNAJA2,-1.007,-1.366,0.693,-1.366,-0.928,0.334,0.344,0.106,-1.416,-1.414,-0.92,-1.572,0.72,0.541,0.456,-1.689,0.441,-0.37,0.010823136
PSMC2,-0.468,-0.61,0.422,-0.521,-0.415,-0.691,-1.61,-0.714,-0.657,-1.203,-0.42,0.184,1.667,0.926,-1.051,-1.154,0.847,-0.787,0.010827225
PRDX4,-0.395,-0.532,-0.493,0.408,-0.041,-0.622,-1.25,-0.206,-0.537,-1.141,-0.326,0.885,0.217,-0.985,-0.17,0.343,-0.479,-0.715,0.010855647
NAP1L1,-0.165,-0.542,0.239,-0.835,-0.03,-1.422,-1.573,-0.662,-0.296,-1.21,-0.348,0.614,-0.529,-0.434,0.185,-0.738,1.016,0.604,0.010890527
KPNA1,-0.452,-0.298,-0.106,0.264,0.409,0.887,0.402,-1.021,-0.858,0.516,-0.357,0.969,-0.564,-0.847,-1.356,0.016,0.418,0.015,0.01089847
NUDC,0.184,0.059,-0.301,-0.218,-0.403,-1.413,-1.578,-0.996,0.228,-1.175,-0.367,-0.684,-0.291,-0.477,-0.159,-0.809,-1.253,1.256,0.010903538
PSMC6,-0.495,-0.885,-0.641,0.326,-0.47,-0.48,-1.191,-0.772,-0.533,-1.266,-0.446,0.245,1.098,-0.344,0.004,-1.215,-0.886,-0.832,0.010912385
KPRP,-0.444,-0.343,0.715,-0.81,-0.386,-1.089,-1.568,-0.415,0.237,-1.151,1.153,-0.989,-0.301,0.17,-0.152,-1.125,-1.009,-0.739,0.010930494
SLU7,-0.865,-0.346,-0.75,-0.142,0.804,-2.206,-2.013,-1.437,-1.058,-1.259,0.447,0.066,-0.743,-1.888,-0.816,-0.596,-1.648,-1.144,0.011021444
HIST1H3D,-0.842,-1.248,-0.528,-1.262,-0.51,1.855,1.402,1.376,-1.284,-1.038,-0.79,0.584,-0.765,-0.184,1.809,-1.233,0.298,-0.078,0.011039904
HIST1H2AK,-0.548,-0.448,-0.416,-0.33,0.69,-2.133,-1.957,-1.381,-0.055,-0.956,1.794,0.691,-0.493,-1.131,0.044,-0.543,-0.978,-0.898,0.011063066
TUBG1,-1.039,-1.196,-0.389,-1.654,-1.231,0.02,-1.671,-0.421,-1.678,-2.014,-1.187,-1.871,0.773,0.578,-0.266,-1.952,-1.001,-1.016,0.011089635
SLC25A3,-0.382,-0.76,0.113,-0.729,-0.317,0.61,0.401,0.101,-0.805,-0.802,-0.294,-0.932,0.436,0.458,-0.041,-1.046,1.045,-0.696,0.011118987
PSMC5,-0.48,-0.855,0.164,-0.844,-0.414,-0.824,-1.361,-1.039,-0.853,-1.2,-0.408,-0.318,1.147,0.609,0.654,-0.807,-0.036,-0.778,0.011122216
SSB,-0.422,0.208,-0.712,-1.224,0.288,-2.219,-2.008,-0.349,0.415,-1.604,-0.769,-1.445,-0.726,-1.625,-1.789,-1.222,-1.686,1.01,0.011177796
NAMPT,-0.518,-0.861,-0.144,-0.92,0.133,-0.69,-0.367,-1.085,-0.888,-0.147,0.675,-1.088,0.869,0.104,0.019,-1.194,0.54,-0.833,0.011296374
TRAP1,-0.71,-0.037,0.1,-0.247,-0.64,-2.057,-1.856,-0.691,0.682,-1.434,-0.626,0.876,-0.352,-0.406,-1.296,-1.389,-1.517,0.598,0.011302852
PPP2R1A,-0.441,-0.816,-0.813,0.154,0.151,-1.554,-1.878,-1.272,-1.083,-1.428,-0.602,-0.683,-0.566,-1.692,-1.044,-1.357,0.873,0.084,0.011341745
SEC63,0.34,-0.394,0.662,-0.412,-0.602,-1.394,-0.793,0.194,0.164,-1.398,-0.59,0.443,-0.002,-0.889,-1.246,-0.735,-0.192,1.483,0.011350125
CTTN,-1.421,-1.331,-0.746,-1.759,-0.773,-2.784,-2.532,-1.654,-0.699,-1.808,-1.326,-0.762,-0.752,-2.409,-1.731,-1.495,-2.214,0.711,0.011368383
TPR,0.746,-0.113,0.401,0.008,-1.636,-2.377,-3.177,-1.82,0.366,-2.443,-1.938,0.108,-0.675,-1.865,-0.284,-2.127,-2.845,-0.124,0.01139411
MARS,-0.955,-1.326,-0.183,-0.99,-0.881,-0.555,-1.352,-1.185,-1.361,-1.642,-0.849,-0.957,0.465,0.061,-1.089,-1.589,0.671,-0.493,0.0114087
GPATCH1,-0.221,0.059,0.448,1.07,-0.028,-1.316,-1.57,-1.005,0.766,-1.167,0.24,1.068,0.322,1.233,0.418,-0.034,-1.252,-0.722,0.011421811
MCM2,-0.69,-0.404,-0.524,-0.09,0.184,-2.071,-1.816,-1.24,-0.683,-0.838,0.015,-0.027,-0.342,-1.44,-1.267,-0.56,-1.483,1.327,0.011477931
FLNA,0.381,0.723,-0.449,-0.054,1.504,-1.836,-1.999,-1.092,-0.993,-1.855,-1.027,1.88,-0.136,-1.028,-1.457,-0.025,-1.669,0.589,0.011489856
RBM3,0.406,-0.587,0.068,-0.808,-0.379,-1.855,-1.583,-0.093,-0.347,-0.609,-0.358,-1.015,-0.138,-1.231,-1.338,-0.802,-1.267,0.995,0.011542747
WDR61,-0.646,-0.994,-0.751,-0.977,-0.231,-1.649,-1.784,-0.885,-1.019,-0.777,-0.542,-0.618,0.016,-0.196,-1.533,-0.724,1.046,-0.924,0.011576389
HNRNPA3,0.467,-0.682,-0.083,-0.232,-0.292,-2.292,-2.072,-0.577,-0.607,-1.34,-0.842,-0.572,-1.06,-1.71,-1.103,-0.549,-1.738,0.743,0.011592836
NDUFS2,-0.43,-0.81,-0.089,-0.815,-0.372,-0.172,-1.335,-0.236,-0.86,-1.161,-0.34,-0.666,0.427,0.332,-0.065,-0.772,0.876,0.167,0.011608396
CSE1L,-1.042,-1.151,-1.126,-1.062,-0.64,-1.242,-1.31,-1.262,-1.434,-1.773,-0.965,-1.293,-1.144,-1.185,-1.948,-1.131,1.688,-1.315,0.011620027
NSRP1,0.13,-0.378,-0.548,1.037,0.532,-1.821,-1.566,-1.024,-0.211,-1.182,0.216,-0.444,-0.306,-0.741,-1.356,-0.197,-1.263,-0.731,0.011633798
MMS19,-0.458,-0.6,0.026,-0.833,-0.415,0.136,-0.118,-0.728,-0.868,-1.188,-0.359,-1.041,0.742,0.886,-0.067,-1.157,0.916,-0.767,0.011683276
DSG1,-0.059,-1.03,0.128,0.397,-0.598,-2.061,-1.781,-1.216,0.271,-1.381,1.368,-1.214,-0.534,-0.935,-0.626,-1.334,-1.465,-0.605,0.011698328
EPRS,1.81,-1.249,-0.996,-0.913,-0.795,-1.498,-2.017,-1.423,-1.252,-1.588,-0.768,-1.429,-0.368,-1.267,-0.839,-0.222,-1.227,0.438,0.011833321
XPO1,-0.48,-0.807,-0.576,-0.82,-0.422,-0.654,-1.376,-1.069,-0.878,-1.226,-0.384,-1.055,-0.333,-0.149,-0.316,-1.155,1.018,-0.77,0.011857747
WDR33,0.851,-0.161,0.391,0.028,-0.321,-1.033,-1.508,-0.609,0.259,-1.096,-0.252,-0.406,-0.511,0.138,-0.565,-1.039,-1.193,0.346,0.011882561
H3F3A,-0.47,-0.835,-0.573,-0.83,-0.4,0.088,-0.338,0.387,-0.866,-1.206,-0.369,-0.942,-0.551,-0.806,0.836,-1.115,-0.186,-0.169,0.011888191
TACO1,0.286,-0.217,0.606,1.024,-0.362,-1.63,-1.596,-0.085,-0.335,-1.174,-0.332,-0.682,-0.573,-1.025,-0.157,-0.785,-1.255,1.248,0.011938721
SLC25A5,-0.767,-1.131,0.894,-1.106,-0.696,-1.243,-1.908,-0.989,-1.149,-1.486,-0.677,-1.127,1.068,0.244,-0.913,-1.443,0.001,-0.93,0.011957804
HBP1,-0.461,-0.855,0.166,-0.816,-0.382,-0.845,-1.63,0.757,-0.836,-1.175,-0.393,-1.024,0.784,0.545,-0.613,0.931,0.272,0.164,0.012051621
PRMT1,0.181,-0.817,0.548,0.884,-0.07,-1.148,-1.624,-1.032,-0.061,-0.412,-0.371,0.673,-0.565,-1.485,-0.808,-0.812,-1.248,0.377,0.012055902
ACTL6A,-0.582,-0.212,-0.183,-0.862,-0.766,-2.007,-1.728,-1.073,-0.879,0.919,-0.733,-0.081,-0.923,-1.086,-1.169,-1.489,-1.648,-0.546,0.012075378
TUBB3,-0.41,-0.776,0.217,-0.355,-0.332,-0.344,-0.19,-0.985,-0.637,-1.007,0.184,-0.946,-0.524,-0.577,-0.981,-0.743,1.149,-0.51,0.01213467
HSPA2,-0.471,-0.88,0.066,1.004,-0.456,-1.1,-1.667,-0.392,-0.542,-0.875,-0.417,-0.308,0.119,-1.242,0.997,-0.915,-1.335,0.369,0.012176687
P3H1,0.45,0.727,0.138,-0.248,-0.607,-1.826,-1.816,-0.652,-0.854,-1.382,-0.59,-0.651,-0.53,-1.678,-0.132,-1.343,-1.47,0.259,0.012195684
COPB1,-0.47,-0.836,-0.582,-0.845,-0.421,-0.927,-0.643,0.035,-0.88,-1.22,-0.386,-1.05,-0.323,0.373,0.035,-1.159,1.32,-0.797,0.012264715
CAND1,-0.502,-0.873,-0.592,-0.848,-0.395,-0.228,-1.636,-0.28,-0.901,-1.197,-0.385,-1.068,0.287,0.296,-1.07,-1.151,1.431,-0.792,0.012297051
XPOT,-0.466,-0.827,-0.592,-0.846,-0.395,-0.26,-1.349,-1.034,-0.882,-1.203,-0.361,-1.051,0.438,0.782,0.281,-1.126,0.343,-0.765,0.012350509
PPAN-P2RY11,-0.862,0.14,-0.186,0.66,-0.806,-2.23,-1.373,-1.434,-0.895,-1.596,-0.162,-1.096,-0.983,-1.878,-1.793,-0.961,-1.681,-0.197,0.012356136
SON,-0.75,-0.678,-0.86,-0.333,0.818,-2.154,-1.92,-1.351,-0.524,-1.503,0.919,-0.991,-0.628,-1.326,0.496,-1.446,-1.594,-1.056,0.012367997
YLPM1,-0.026,-0.561,-0.473,-0.06,-0.211,-1.986,-1.744,-0.857,-1.022,-1.32,0.04,-1.168,-0.74,-1.635,-1.522,-1.289,-1.458,0.732,0.012401507
RBBP4,0.884,-0.795,1.595,-0.822,0.148,1.054,0.638,-1.029,1.023,-1.179,0.553,1.142,-0.528,-1.46,-1.357,-1.109,-0.455,0.386,0.012403107
KPNA6,-0.486,-0.688,-0.583,-0.849,-0.414,1.652,0.773,-1.055,-0.883,1.559,-0.394,-1.036,-0.591,-1.49,-1.403,-0.497,0.301,-0.796,0.012425628
HSD17B12,-0.466,-0.825,-0.582,-0.836,-0.414,-0.508,-1.336,-1.025,-0.843,-1.23,-0.37,-1.019,-0.116,-0.876,-1.064,-1.142,0.974,-0.773,0.012441149
SEC61A1,-0.453,-0.805,-0.565,-0.815,-0.398,0.702,-0.401,-0.699,-0.836,-0.855,-0.397,-1.049,0.714,0.338,-1.38,-1.121,0.184,-0.405,0.012444826
LSG1,-0.612,0.283,0.557,0.621,-0.562,-2.002,-1.514,0.376,-0.331,-0.773,-0.536,-1.171,-0.738,-1.39,-1.559,-0.725,-1.44,1.474,0.012459747
PSMD1,-0.459,-0.851,-0.575,-0.51,-0.405,-0.621,-1.6,-1.06,-0.851,-1.191,-0.373,-0.696,0.89,0.703,-1.38,-0.799,0.807,-0.765,0.012500165
TDP1,-0.416,-0.284,0.494,0.789,-0.628,-2.038,-1.577,-0.911,-0.68,-1.434,-0.617,-0.685,-0.54,-1.684,-1.272,-0.756,-1.49,0.136,0.012504344
DSP,-1.568,-0.989,-0.563,-1.849,-1.733,-3.172,-2.949,-2.365,-0.895,-2.515,1.562,-2.366,-1.47,-0.957,-0.023,-1.922,-2.61,-0.915,0.012559103
TAF8,1.294,1.236,-0.605,0.129,-0.438,-1.868,-1.628,-1.043,-0.119,-1.25,-0.398,-0.24,-0.338,-1.46,-1.426,-1.199,-1.3,1.661,0.012573311
RSRC2,-1.264,-0.374,-1.352,-0.556,-1.164,-2.02,-2.396,-1.482,-0.59,-1.959,-1.148,-0.901,-1.374,0.747,-1.84,-1.907,-2.089,-0.987,0.012596917
HADHB,-0.426,-0.791,-0.537,-0.806,-0.378,-1.59,-1.573,-1.001,-0.597,-1.159,-0.337,-1.028,-0.552,-0.979,-1.355,-1.114,1.49,-0.73,0.012599894
VAT1,-0.672,-0.804,-0.53,-0.692,-0.607,-2.024,-1.563,-0.938,-0.855,-1.393,-0.577,-1.226,-0.775,-1.434,-1.587,-1.02,0.903,-0.971,0.012606551
PELO,-0.272,-1.218,-0.724,-0.158,-0.222,-2.038,-1.992,-1.444,-0.246,-1.597,0.306,-0.213,-0.376,-0.803,-1.191,-1.554,-1.675,0.757,0.012610839
CCDC47,-0.465,-0.847,-0.576,-0.853,-0.415,-0.368,-1.002,-1.065,-0.877,-1.223,-0.376,-1.047,0.145,-0.118,-0.82,-1.154,1.013,-0.447,0.012647275
DARS,1.219,-0.825,-0.559,-0.071,-0.397,-1.34,-1.017,-0.237,-0.862,-1.175,-0.36,-1.044,-0.338,-0.741,-1.38,-0.557,-0.837,0.305,0.012690912
HADHA,-0.504,-0.885,-0.604,-0.866,-0.438,-1.108,-1.636,-0.749,-0.899,-1.243,-0.41,-1.064,-0.597,0.048,-1.41,-1.162,1.433,-0.78,0.012704473
SRPK1,-0.503,-0.869,0,-0.877,-0.448,-1.874,-1.397,-0.741,-0.352,-0.272,-0.426,0.025,-0.356,-1.507,-0.823,-0.845,-0.71,1.58,0.01271193
BBX,-0.473,-0.862,-0.588,-0.85,-0.405,-0.877,-1.64,1.3,-0.866,-1.231,-0.369,-1.044,-0.327,0.124,-1.391,-1.166,-0.045,-0.796,0.012754565
IPO4,-0.507,-0.848,0.042,-0.843,-0.45,-0.999,-1.616,-1.06,-0.861,-1.23,-0.421,-1.072,-0.339,0.178,-1.425,-1.178,0.803,-0.789,0.01276402
SUPT6H,-0.451,-0.804,-0.547,-0.8,0.201,-1.807,-1.578,-1.023,-0.837,-1.173,-0.021,0.394,-0.539,-0.822,-1.372,-0.169,-1.261,0.91,0.012803351
S100A7,-0.034,-0.833,-0.584,-0.505,-0.415,-1.847,-0.582,-1.058,1.386,-1.208,-0.405,-0.718,-0.578,0.72,-1.383,-1.174,-1.269,-0.803,0.012807588
MAGOH,-0.276,-0.889,-0.607,0.336,-0.448,-1.68,-1.647,-1.062,-0.72,-1.22,-0.405,-1.092,-0.642,-1.547,-0.333,-0.598,-1.338,1.361,0.012813604
TMX1,-0.438,-0.198,-0.534,-0.792,-0.369,-1.816,-1.345,-0.081,-0.821,-1.166,-0.349,-0.985,-0.53,-1.426,-1.357,-0.778,0.894,-0.745,0.012863455
PAICS,-0.515,-0.887,-0.621,-0.275,0.304,0.714,0.888,-0.499,-0.706,-1.241,-0.428,-1.083,-0.621,-1.537,-1.105,-1.179,-1.328,-0.827,0.012912337
MTA3,-0.44,-0.791,-0.528,-0.797,-0.342,-0.893,1.537,-1,-0.809,-1.155,-0.324,1.573,-0.559,-1.461,-1.324,-1.107,-1.244,-0.711,0.012931376
ATP5C1,-0.545,-0.876,-0.358,-0.885,-0.427,-0.431,-1.651,-0.747,-0.905,-1.213,-0.439,-1.091,1.015,0.224,-1.099,-1.188,-1.325,-0.785,0.01300445
JUP,-0.824,-0.794,0.027,-1.442,-0.997,-2.067,-2.215,-1.645,-1.243,-1.801,1.433,-1.612,-0.953,-0.602,0.032,-1.749,-1.879,-1.365,0.01317421
SDE2,-0.226,-0.995,-0.5,-0.695,0.187,-2.043,-1.783,-1.214,-1.06,-1.372,-0.549,-1.194,-0.75,-1.428,-1.553,-1.311,-1.471,0.732,0.013226585
SDHA,-0.432,0.876,-0.295,-0.474,-0.352,-1.81,-1.573,-0.429,-0.828,-1.165,-0.344,-0.997,-0.286,-0.592,-0.608,-0.786,0.884,0.215,0.013231077
COPA,-0.505,-0.858,-0.574,-0.88,-0.446,-1.24,-1.644,-1.082,-0.859,-1.256,-0.415,-1.079,-0.6,-0.27,-0.839,-1.184,0.847,-0.795,0.013232193
SFSWAP,-0.463,-0.209,-0.561,-0.84,-0.411,-1.464,-1.59,-1.02,0.188,-1.18,-0.395,-0.122,-0.557,0.778,-1.407,-1.161,-1.253,-0.744,0.013336276
DHX38,-0.682,-1.019,-0.178,-1.026,-0.617,-2.066,-1.798,-1.253,-1.073,-1.394,-0.582,-0.179,-0.771,-1.683,-1.587,-0.995,-1.458,1.335,0.013380092
PPP1R10,-0.491,-0.845,-0.556,-0.862,0.172,-1.829,-1.628,-1.069,-0.856,-0.857,1.641,-1.059,-0.591,-1.461,-1.412,-0.806,-0.839,-0.778,0.013421984
HMG20B,-0.478,-0.829,-0.557,-0.846,-0.428,1.713,1.513,-1.065,-0.82,-1.211,-0.397,-1.025,-0.592,-1.482,-1.402,-1.139,-1.271,-0.765,0.013447172
CCDC71L,-0.433,-0.789,-0.51,-0.823,-0.368,1.27,1.218,-0.981,-0.84,-1.168,-0.343,-0.991,-0.56,-1.434,-1.363,-1.107,-1.239,-0.737,0.013521118
PCGF6,-0.459,-0.777,-0.51,-0.802,-0.329,1.68,1.641,-0.983,-0.821,-1.146,-0.33,-0.983,-0.532,-1.445,-1.333,-1.117,-1.252,-0.72,0.013534457
CTBP2,-0.477,-0.821,-0.568,-0.814,-0.398,1.942,1.322,-1.047,-0.806,-1.212,-0.361,-1.031,-0.57,-1.47,-1.372,-1.141,-1.254,-0.752,0.013537241
